sentence,label
Have we checked the toy section for new board games?,1
" No need for coffee creamer, we have milk.",1
Have you checked if we need more light bulbs?,1
" Overlook frozen meals, preparing fresh.",1
 Not so many sodas.,1
Pick up some extra glasses or cups.,1
" We have enough yogurt, no need to buy more.",1
Have you checked for sales on paper towels?,1
I heard they have fresh produce on sale.,1
What would you say to a fun night of bowling?,1
Don't forget to check for sales on bread.,1
We need more mozzarella sticks for the freezer.,1
" We have enough juice, let's remove it.",1
Grab some new books for the book club.,1
We're almost out of detergent.,1
 Can we skip the soda today?,1
"Bring home some aloe vera, my skin's feeling dry.",1
" We can remove almond milk from the list, we have oat milk.",1
Let's grab some more wine for the dinner party.,1
 Cloudy honey can be taken off.,1
" Delete lettuce, bought for yesterday's salad.",1
Let's check out the bookstore to see if there are any new releases.,1
" Neglect nuts, consumed at work.",1
I'm giving away one of my sweaters.,1
Does anyone like us to play the game with many different-colored giant Jenga stones for a family weekend get-together?,1
" Don't add snacks, we shouldn't indulge.",1
 Reduce quantity of frozen meals.,1
Do we need any more paper towels?,1
Do we need any new pots for cooking?,1
" Forget about bread, we still have a whole loaf.",1
"Grab some almond milk, please.",1
" Herbs lookingbad, buy fresh ones.",1
 We don't need to buy more cleaning supplies.,1
" Cross out milk, allergic to dairy.",1
We need more hummus.,1
Our tomato sauce is running low,1
"We need more soap, get a new bottle.",1
"We need a new bath towel, the old one is wearing thin.",1
Do we need more toothpaste and toothbrushes?,1
Have you checked if they have any discounts on food items?,1
 Get rid of a dozen stale doughnuts.,1
"Do we need any more kitchen utensils, like spatulas or whisks?",1
We should also get some dish soap.,1
" There's no need for parmesan, as we already have some.",1
" No need for tea, we have coffee.",1
 More teas than needed - bring down.,1
We should buy a good vacuum cleaner.,1
Can we stop by the pharmacy section and pick up some painkillers?,1
" Since we have enough rice, can we remove some from the list?",1
We should see if they have any sales on pet food and supplies.,1
Have we checked if they have any new makeup or skincare products?,1
" Let's take outdoor and camping off the list, we have what we need.",1
We need a new lamp.,1
" No need for more baking chocolate, we have enough for desserts.",1
" Let's not buy cheese, we have too much in the fridge.",1
A new pair of gloves for the winter.,1
" We have enough cheese, so no need to buy any more.",1
" Take sugar off the list, we have enough for baking.",1
"Maybe some new socks, my old ones have holes.",1
Can you grab some chicken breasts for dinner?,1
We should look for some new gardening tools.,1
 Lose some heavy starches all at once.,1
"We need more batteries, you know how often we use them.",1
Kindly pick up a pack of batteries. ,1
"And another notebook, I filled up my current one.",1
" Extraneous cookies, let's remove one pack.",1
Let's not forget to grab some drinks for the week.,1
Don't forget to grab some trash bags for the kitchen.,1
Maybe we should get a new gaming console.,1
 Rancid butter should be scrapped.,1
Did we remember to pick up his favorite snacks?,1
" Forget onions, we have enough.",1
" Lose the ketchup, got two bottles already.",1
" We have plenty of bread, take it off.",1
We need to stock up on canned goods for the pantry.,1
Check out these gardening tools.,1
Do we need any more kitchen towels?,1
" No need for tomatoes, we bought too many earlier.",1
Hold on a minute and let me evaluate the shoes intensely worn soles.,1
Buy a new microphone.,1
Do we still have the essential oils?,1
Let's get a good wireless charging pad.,1
Pick up some extra toilet paper and paper towels.,1
" Pass on soda, choosing water.",1
Let's check the weekly ads for any sales on meat.,1
"Hmm... for dessert, maybe we could take a chance on that new bakery we've been meaning to try.",1
I think we need more hummus.,1
We need some new vitamins and supplements.,1
"We should grab some more trash bags, just in case.",1
" No mushrooms, they're slimy.",1
" There's no need for more flour, we have a bag in the pantry.",1
Have you seen the new restaurant downtown?,1
Don't forget to check the price of toothpaste and toothbrushes.,1
Do we need any new pots or pans?,1
 Let's skip the extra bottle of oil.,1
"We need more batteries, they come in handy.",1
Do we have enough bread for sandwiches tomorrow?,1
Grab some new gym clothes.,1
" Take out potatoes, bought extra bags.",1
Perhaps there are some new kitchen gadgets that would make cooking easier.,1
Don't forget to check for sales on fruits and vegetables.,1
 Wilted flowers should be excluded.,1
What detergent is on sale?,1
Should we grab some coffee before we start the shopping list?,1
 Apples already in the cart.,1
 We have enough snacks already.,1
I think it's time to replace our old coffee mugs.,1
Grab some charcoal.,1
We should look for some new pots and pans for the kitchen.,1
We're out of shampoo. Can you grab me a new bottle?,1
Do we need more sugar or flour?,1
We need to stock up on toiletries and personal care items.,1
We're out of spinach.,1
And some new highlighters.,1
"Pass the milk, please.",1
Have we restocked the freezer with ice cream?,1
And some new undershirts.,1
" Omit cheese, forgot lactose intolerant.",1
"Grab some bread and butter, we're out.",1
" We have plenty of frozen vegetables, so we can remove it from the list.",1
Buy some incense and a burner.,1
" We already have plenty of bread, so there's no need to buy more.",1
Should we get a new water bottle for the office?,1
Purchase a new camera.,1
" No need for energy drinks, we have coffee.",1
Have you checked if we need more dish soap and sponges?,1
 Rancid nuts should be crossed out.,1
" We have enough baking ingredients, so there's no need to buy more.",1
" Let's not buy chips, we have popcorn.",1
"avoid sauce, plenty on hand.",1
Do we have enough blankets for the couch?,1
" Excess cheese, let's delete two blocks.",1
We could use some new socks and underwear.,1
" Remove eggs, bought them already.",1
"One box of whole-grain spaghetti, please.",1
Maybe some new clothes for work.,1
" Wet cereal, remove.",1
Have we run out of pain relievers?,1
" We can remove coffee from the list, as we just bought some.",1
 Overpriced items can be taken off.,1
" No need for yogurt, we have plenty in the fridge.",1
Do we need any more aluminum foil or plastic wrap?,1
Can you buy some bread?,1
" No more pasta, enough stock at home.",1
Let's see if there are any good deals on snacks.,1
" We can scratch off salad mix, we still have some in the fridge.",1
We still need to pick up some treats for Fido.,1
" Dented can, don't include.",1
 Remove the outdated yogurt from the list.,1
We need a new vacuum cleaner and some cleaning tools.,1
" As we have enough canned vegetables, we don't need to add more.",1
Have we looked for new furniture in the home decor section?,1
Have we considered birdwatching equipment or anything for bird-watching?,1
Have we checked for new books in the library section?,1
" We have enough fish, let's remove it from the list.",1
" No need for bread, we have tortillas.",1
How is that my to-do list has a to-do list?,1
I heard they have a sale on electronics.,1
Can you pick up some pizza dough?,1
Buy a new movie.,1
" Extra oil, lessen.",1
 Take off the nearly expired loaf of bread.,1
Have you checked the price of laundry soap?,1
Do we need any more snacks for the movie night?,1
" There's no need to buy more soda, we already have enough.",1
Let's grab some new shoes and socks for the kids.,1
Do we have enough candles for the upcoming dinner party?,1
Olive oil would be great for cooking.,1
" We don't need to buy more coffee, let's remove it from the list.",1
Do we need any new towels or washcloths?,1
"The fridge is looking empty, let's go grocery shopping.",1
" Strikethrough soup, still have several cans.",1
 Enough milk already.,1
Buy a new journal for my thoughts.,1
And some new hair ties.,1
" We can remove dip from the list, we have tzatziki.",1
"I think we should also look for a new TV, our old one is on its last legs.",1
Let's not forget to check the electronics section for any sales.,1
" Let's not buy apples, we have oranges.",1
" We don't need another bottle of water, remove it.",1
"Also, let's get some more hand soap while we're at it.",1
Should we try that new organic fruit juice brand?,1
We should look for new pots and pans.,1
Have you checked the price of toothpaste?,1
" Scratch bananas, overripe already.",1
Do we need any new appliances or kitchen gadgets?,1
Should we get a new set of notebooks and pens?,1
Have we remembered to check for natural supplements and remedies?,1
